Country Name,Country Code,Series Name,Series Code,1960 [YR1960],1961 [YR1961],1962 [YR1962],1963 [YR1963],1964 [YR1964],1965 [YR1965],1966 [YR1966],1967 [YR1967],1968 [YR1968],1969 [YR1969],1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019]
Australia,AUS,Real effective exchange rate index (2010 = 100),PX.REX.REER,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,92.3121744787388,100.257979936895,100.652016348745,98.6007919270895,101.717253814932,85.606553165343,74.879771209734,74.7264710811721,82.6663997538659,88.7088092460527,86.5236022395217,85.1406414804415,76.9203358065885,71.606891012764,75.1851279010845,73.5024088737665,80.3811445847346,79.9728526772678,73.2523732613178,73.5077255072016,70.4453554968524,67.5693484756617,70.8581649138623,79.3709929508586,85.4218054361756,87.9676620020258,87.2407648975689,92.3358292329258,90.3756955812156,87.5960284679382,100,106.966015917337,109.021981779477,103.45087481576,98.3226527605166,89.8360459624136,90.9035241600212,93.6759219660776,89.9295252398763,..
Australia,AUS,Price level ratio of PPP conversion factor (GDP) to market exchange rate,PA.NUS.PPPC.RF,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.05087033474413,1.05792245506632,1.02091517342152,0.92172287802136,0.899402282947077,0.972491832491832,0.994960546282246,1.02327516043199,0.881068303601709,0.812727158791829,0.823408277334673,0.712992916174734,0.699293637505232,0.78962434478742,0.971376440460948,1.04371974139227,1.05066861335729,1.12033916934914,1.32414771709937,1.06134074510381,1.32289791244605,1.48974859509021,1.58807486079604,1.48468554427003,1.33341503717984,1.2264572759797,1.05634080652206,1.08941699977374,1.11052941632432,..
Brazil,BRA,Lending interest rate (%),FR.INR.LEND,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,78.1933333333333,86.3633333333333,80.4433333333333,56.83,57.6166666666667,62.875,67.0833333333333,54.925,55.3833333333333,50.8083333333333,43.7166666666667,47.25,44.65,39.9916666666667,43.8833333333333,36.6366666666667,27.3916666666667,32.0083333333333,43.9583333333333,52.1,46.9166666666667,39.0833333333333,..
Brazil,BRA,Deposit interest rate (%),FR.INR.DPST,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,115,108,156.1,154.558333332833,267.633333333333,295.416666666667,109.475,401.025,859.426666666667,5844.9835842771,9394.29317092605,913.467317036309,1560.18159815396,3293.50232545708,5175.2405527538,52.2464852077134,26.4484334127904,24.3506463193582,28.0033333333333,26.0225,17.1991666666667,17.8566666666667,19.1427279084507,21.9706904803307,15.4161509661468,17.6287476682326,13.9324026747455,10.5772525709938,11.6553322573294,9.2788317677565,8.87043931667786,10.9923648153524,7.90746650160068,7.80710378657161,10.0236351018781,12.6224588389549,12.4457643794587,8.5135331985483,6.87215891261149,..
Brazil,BRA,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,8.09970533496994E-14,1.16843478826882E-13,1.67764155487091E-13,2.488693976762E-13,5.42023917053559E-13,8.21654885346591E-13,9.60713051097307E-13,1.15260322134062E-12,1.46959525276793E-12,1.76336283963875E-12,1.98785378344809E-12,2.28822086312487E-12,2.56796001993275E-12,2.65094052783721E-12,2.9383610615176E-12,3.5168444719385E-12,4.61870733099062E-12,6.12086729455843E-12,7.81974984419137E-12,1.1660690720063E-11,2.28123189244443E-11,4.03001093531326E-11,7.76854427171099E-11,2.49718172221135E-10,7.99741323974138E-10,2.68324234084592E-09,5.90968226749251E-09,1.6976307824584E-08,1.1354767374037E-07,1.22638743473744E-06,2.95572678942699E-05,0.000175961443086024,0.00195302352248811,0.038276610926673,0.664683514070577,0.917666666666667,1.0051,1.07799166666667,1.16051666666667,1.81393284657213,1.82942312207561,2.34963170932244,2.92036301775519,3.07747511847801,2.92511944951586,2.43439003623188,2.17532666666667,1.94705833333333,1.83376666666667,1.99942817314426,1.75922671058718,1.67282875525659,1.95306861112487,2.15608915126311,2.35295196276669,3.32690438276879,3.49131342157271,3.19138944630048,3.65382536145755,..
Brazil,BRA,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,101.725072957927,100.54335919485,135.027682230472,192.121733132051,225.989665211895,147.142826237605,228.336162575513,629.114509120897,1430.7237251472,2947.73277248299,432.786661926461,951.962053052818,1927.38079016026,2075.88839757325,66.0070335542481,15.7576656002606,6.92671251629151,3.19507629280056,4.85844749902668,7.04414105947266,6.84035902487525,8.4501643770833,14.7149197228147,6.59718509985962,6.86953720898965,4.18356812896902,3.64127299102654,5.67859390284171,4.88803479876804,5.03872690108066,6.63644962213085,5.40349914037009,6.204310666401,6.32904015516142,9.02990102416129,8.73914352329393,3.44637335032672,3.66485028376724,3.73297621216894
Brazil,BRA,Real effective exchange rate index (2010 = 100),PX.REX.REER,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,84.2371100986312,97.9428175191605,106.165908213873,81.4387470117474,72.628745415058,70.2481710111939,67.04561187541,69.5899221043935,69.0300847375759,92.4393341974699,114.569352988356,96.3213040734451,84.7284529991374,89.0953698431344,92.8156606679097,101.554019172034,107.13127931613,109.886274686045,106.81604882536,71.0146474929547,76.5754057548839,63.941032821507,60.9382135876763,57.596239200559,60.4513918743335,73.4658219700714,81.7311984415019,87.4349626022544,90.3778387007836,89.1638217754978,100,103.185669413508,92.0110309364796,86.4326765469783,84.5994161587042,69.6175543270925,73.0317162664851,79.2573737064655,70.9775264489488,..
Brazil,BRA,Price level ratio of PPP conversion factor (GDP) to market exchange rate,PA.NUS.PPPC.RF,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.461972411950264,0.57447990839617,0.374985910452672,0.382478771305379,0.453218149040344,0.586006387830914,0.622411016279744,0.61457573188392,0.592331172536664,0.403315906516228,0.413242538457071,0.340383269596421,0.295270852363463,0.315031705516756,0.347731445421911,0.435298151917475,0.504868795624309,0.584652696549848,0.662385825493222,0.647022395129344,0.788125170635704,0.879408688515878,0.797728753286678,0.763452585712323,0.740451214025019,0.557359400549262,0.568297914032961,0.630876952813612,0.554208492047917,..
China,CHN,Lending interest rate (%),FR.INR.LEND,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5.039999999,5.039999999,7.199999999,7.199999999,7.199999999,7.919999999,7.92,7.92,9,11.34,9.36,8.64,8.64,10.98,10.98,12.06,10.08,8.64,6.39,5.85,5.85,5.85,5.31,5.31,5.58,5.58,6.12,7.47,5.31,5.31,5.81,6.56,6,6,5.6,4.35,4.35,4.35,4.35,..
China,CHN,Deposit interest rate (%),FR.INR.DPST,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5.4,5.4,5.76,5.76,5.759999999,7.2,7.2,7.2,8.64,11.34,8.64,7.56,7.56,10.98,10.98,10.98,7.47,5.67,3.78,2.25,2.25,2.25,1.98,1.98,2.25,2.25,2.52,4.14,2.25,2.25,2.75,3.5,3,3,2.75,1.5,1.5,1.5,1.5,..
